;Longitude,Latitude,Name,Address 1
35.0053140,31.7537880,"X-trail; "
35.0053660,31.7538070,"X-trail; "
35.0054200,31.7538260,"X-trail; "
35.0054750,31.7538430,"X-trail; "
35.0055300,31.7538560,"X-trail; "
35.0055840,31.7538680,"X-trail; "
35.0056340,31.7538830,"X-trail; "
35.0056850,31.7538870,"X-trail; "
35.0057350,31.7539000,"X-trail; "
35.0057890,31.7539130,"X-trail; "
35.0058440,31.7539260,"X-trail; "
35.0059010,31.7539460,"X-trail; "
35.0059610,31.7539600,"X-trail; "
35.0059930,31.7539680,"X-trail; "
35.0060250,31.7539710,"X-trail; "
35.0060800,31.7539810,"X-trail; "
35.0061300,31.7539940,"X-trail; "
35.0061760,31.7540140,"X-trail; "
35.0062240,31.7540300,"X-trail; "
35.0062720,31.7540470,"X-trail; "
35.0063180,31.7540620,"X-trail; "
35.0063670,31.7540650,"X-trail; "
35.0064140,31.7540670,"X-trail; "
35.0064590,31.7540690,"X-trail; "
35.0065010,31.7540740,"X-trail; "
35.0065390,31.7540840,"X-trail; "
35.0065860,31.7540950,"X-trail; "
35.0066410,31.7541080,"X-trail; "
35.0067020,31.7541220,"X-trail; "
35.0067370,31.7541280,"X-trail; "
35.0067740,31.7541350,"X-trail; "
35.0068130,31.7541410,"X-trail; "
35.0068490,31.7541500,"X-trail; "
35.0068840,31.7541610,"X-trail; "
35.0069180,31.7541710,"X-trail; "
35.0069510,31.7541790,"X-trail; "
35.0069820,31.7541880,"X-trail; "
35.0070140,31.7541930,"X-trail; "
35.0070460,31.7541970,"X-trail; "
35.0070780,31.7541990,"X-trail; "
35.0071390,31.7542090,"X-trail; "
35.0071980,31.7542240,"X-trail; "
35.0072560,31.7542390,"X-trail; "
35.0073140,31.7542520,"X-trail; "
35.0073660,31.7542740,"X-trail; "
35.0074170,31.7542930,"X-trail; "
35.0074670,31.7543070,"X-trail; "
35.0075170,31.7543160,"X-trail; "
35.0075680,31.7543270,"X-trail; "
35.0076210,31.7543420,"X-trail; "
35.0076730,31.7543520,"X-trail; "
35.0077270,31.7543660,"X-trail; "
35.0077820,31.7543840,"X-trail; "
35.0078380,31.7543980,"X-trail; "
35.0078960,31.7544090,"X-trail; "
35.0079540,31.7544210,"X-trail; "
35.0080150,31.7544300,"X-trail; "
35.0080770,31.7544430,"X-trail; "
35.0081100,31.7544490,"X-trail; "
35.0081780,31.7544510,"X-trail; "
35.0082400,31.7544520,"X-trail; "
35.0082950,31.7544640,"X-trail; "
35.0083430,31.7544660,"X-trail; "
35.0083900,31.7544470,"X-trail; "
35.0084330,31.7544290,"X-trail; "
35.0084770,31.7544210,"X-trail; "
35.0085220,31.7544190,"X-trail; "
35.0085650,31.7544130,"X-trail; "
35.0086050,31.7544020,"X-trail; "
35.0086470,31.7543860,"X-trail; "
35.0086920,31.7543670,"X-trail; "
35.0087360,31.7543480,"X-trail; "
35.0087750,31.7543360,"X-trail; "
35.0088000,31.7543150,"X-trail; "
35.0088240,31.7542870,"X-trail; "
35.0088460,31.7542560,"X-trail; "
35.0088690,31.7542280,"X-trail; "
35.0088940,31.7541960,"X-trail; "
35.0089280,31.7541630,"X-trail; "
35.0089570,31.7541310,"X-trail; "
35.0089750,31.7541080,"X-trail; "
35.0090010,31.7540680,"X-trail; "
35.0090180,31.7540440,"X-trail; "
35.0090380,31.7540180,"X-trail; "
35.0090630,31.7539900,"X-trail; "
35.0090850,31.7539580,"X-trail; "
35.0091040,31.7539210,"X-trail; "
35.0091220,31.7538780,"X-trail; "
35.0091400,31.7538280,"X-trail; "
35.0091560,31.7537780,"X-trail; "
35.0091640,31.7537040,"X-trail; "
35.0091830,31.7536540,"X-trail; "
35.0091980,31.7536000,"X-trail; "
35.0092100,31.7535430,"X-trail; "
35.0092240,31.7534900,"X-trail; "
35.0092390,31.7534420,"X-trail; "
35.0092610,31.7533890,"X-trail; "
35.0092830,31.7533430,"X-trail; "
35.0092970,31.7532740,"X-trail; "
35.0093110,31.7532290,"X-trail; "
35.0093240,31.7531760,"X-trail; "
35.0093410,31.7531190,"X-trail; "
35.0093580,31.7530710,"X-trail; "
35.0093780,31.7530170,"X-trail; "
35.0093920,31.7529610,"X-trail; "
35.0094020,31.7529040,"X-trail; "
35.0094230,31.7528540,"X-trail; "
35.0094390,31.7527920,"X-trail; "
35.0094530,31.7527460,"X-trail; "
35.0094640,31.7526890,"X-trail; "
35.0094730,31.7526460,"X-trail; "
35.0094820,31.7525950,"X-trail; "
35.0095060,31.7525480,"X-trail; "
35.0095230,31.7524950,"X-trail; "
35.0095420,31.7524390,"X-trail; "
35.0095600,31.7523850,"X-trail; "
35.0096020,31.7523330,"X-trail; "
35.0096350,31.7522860,"X-trail; "
35.0096760,31.7522350,"X-trail; "
35.0097130,31.7521890,"X-trail; "
35.0097450,31.7521490,"X-trail; "
35.0097800,31.7521020,"X-trail; "
35.0098310,31.7520580,"X-trail; "
35.0098670,31.7520140,"X-trail; "
35.0099090,31.7519770,"X-trail; "
35.0099520,31.7519360,"X-trail; "
35.0100020,31.7518950,"X-trail; "
35.0100410,31.7518530,"X-trail; "
35.0100960,31.7518190,"X-trail; "
35.0101330,31.7517840,"X-trail; "
35.0101710,31.7517570,"X-trail; "
35.0102080,31.7517290,"X-trail; "
35.0102470,31.7516970,"X-trail; "
35.0102910,31.7516730,"X-trail; "
35.0103320,31.7516380,"X-trail; "
35.0103740,31.7516060,"X-trail; "
35.0104340,31.7515780,"X-trail; "
35.0104900,31.7515510,"X-trail; "
35.0105320,31.7515190,"X-trail; "
35.0105790,31.7514910,"X-trail; "
35.0106260,31.7514610,"X-trail; "
35.0106700,31.7514240,"X-trail; "
35.0107210,31.7514020,"X-trail; "
35.0107670,31.7513750,"X-trail; "
35.0108120,31.7513420,"X-trail; "
35.0108570,31.7513150,"X-trail; "
35.0109030,31.7512910,"X-trail; "
35.0109470,31.7512640,"X-trail; "
35.0109950,31.7512350,"X-trail; "
35.0110520,31.7512080,"X-trail; "
35.0111110,31.7511880,"X-trail; "
35.0111540,31.7511680,"X-trail; "
35.0111990,31.7511400,"X-trail; "
35.0112450,31.7511100,"X-trail; "
35.0113010,31.7510870,"X-trail; "
35.0113540,31.7510630,"X-trail; "
35.0114050,31.7510380,"X-trail; "
35.0114540,31.7510130,"X-trail; "
35.0115130,31.7509870,"X-trail; "
35.0115650,31.7509620,"X-trail; "
35.0116230,31.7509400,"X-trail; "
35.0116650,31.7509120,"X-trail; "
35.0117180,31.7508850,"X-trail; "
35.0117650,31.7508600,"X-trail; "
35.0118270,31.7508410,"X-trail; "
35.0118780,31.7508170,"X-trail; "
35.0119410,31.7507890,"X-trail; "
35.0120060,31.7507690,"X-trail; "
35.0120710,31.7507540,"X-trail; "
35.0121240,31.7507220,"X-trail; "
35.0121920,31.7507040,"X-trail; "
35.0122520,31.7506890,"X-trail; "
35.0123140,31.7506800,"X-trail; "
35.0123770,31.7506610,"X-trail; "
35.0124330,31.7506460,"X-trail; "
35.0124910,31.7506340,"X-trail; "
35.0125650,31.7506110,"X-trail; "
35.0126310,31.7505830,"X-trail; "
35.0127050,31.7505660,"X-trail; "
35.0127620,31.7505480,"X-trail; "
35.0128240,31.7505320,"X-trail; "
35.0128860,31.7505200,"X-trail; "
35.0129500,31.7505080,"X-trail; "
35.0130290,31.7504950,"X-trail; "
35.0130840,31.7504820,"X-trail; "
35.0131390,31.7504620,"X-trail; "
35.0132000,31.7504490,"X-trail; "
35.0132660,31.7504400,"X-trail; "
35.0133280,31.7504280,"X-trail; "
35.0133890,31.7504240,"X-trail; "
35.0134520,31.7504200,"X-trail; "
35.0135080,31.7504070,"X-trail; "
35.0135660,31.7503850,"X-trail; "
35.0136290,31.7503720,"X-trail; "
35.0136880,31.7503550,"X-trail; "
35.0137550,31.7503420,"X-trail; "
35.0138200,31.7503370,"X-trail; "
35.0138770,31.7503290,"X-trail; "
35.0139390,31.7503160,"X-trail; "
35.0140040,31.7503030,"X-trail; "
35.0140750,31.7502960,"X-trail; "
35.0141390,31.7502860,"X-trail; "
35.0141960,31.7502720,"X-trail; "
35.0142560,31.7502640,"X-trail; "
35.0143140,31.7502450,"X-trail; "
35.0143780,31.7502300,"X-trail; "
35.0144390,31.7502020,"X-trail; "
35.0145020,31.7501830,"X-trail; "
35.0145610,31.7501660,"X-trail; "
35.0146300,31.7501460,"X-trail; "
35.0146880,31.7501280,"X-trail; "
35.0147420,31.7501050,"X-trail; "
35.0147970,31.7500890,"X-trail; "
35.0148570,31.7500640,"X-trail; "
35.0148960,31.7500380,"X-trail; "
35.0149580,31.7499920,"X-trail; "
35.0150030,31.7499530,"X-trail; "
35.0150500,31.7499150,"X-trail; "
35.0150910,31.7498740,"X-trail; "
35.0151320,31.7498440,"X-trail; "
35.0151820,31.7498100,"X-trail; "
35.0152100,31.7497730,"X-trail; "
35.0152300,31.7497250,"X-trail; "
35.0152520,31.7496710,"X-trail; "
35.0152770,31.7496220,"X-trail; "
35.0152870,31.7495640,"X-trail; "
35.0152850,31.7495160,"X-trail; "
35.0153110,31.7494720,"X-trail; "
35.0153160,31.7494190,"X-trail; "
35.0153250,31.7493740,"X-trail; "
35.0153330,31.7493300,"X-trail; "
35.0153490,31.7492920,"X-trail; "
35.0153450,31.7492420,"X-trail; "
35.0153450,31.7492000,"X-trail; "
35.0153670,31.7491420,"X-trail; "
35.0153740,31.7490940,"X-trail; "
35.0153840,31.7490530,"X-trail; "
35.0153940,31.7490150,"X-trail; "
35.0153920,31.7489760,"X-trail; "
35.0153830,31.7489320,"X-trail; "
35.0153760,31.7488910,"X-trail; "
35.0153660,31.7488560,"X-trail; "
35.0153690,31.7488020,"X-trail; "
35.0153690,31.7487570,"X-trail; "
35.0153830,31.7487030,"X-trail; "
35.0153810,31.7486510,"X-trail; "
35.0153840,31.7486010,"X-trail; "
35.0153810,31.7485590,"X-trail; "
35.0153860,31.7485150,"X-trail; "
35.0153750,31.7484770,"X-trail; "
35.0153500,31.7484280,"X-trail; "
35.0153380,31.7483860,"X-trail; "
35.0153340,31.7483430,"X-trail; "
35.0153200,31.7483040,"X-trail; "
35.0153030,31.7482610,"X-trail; "
35.0152760,31.7482220,"X-trail; "
35.0152510,31.7481830,"X-trail; "
35.0152200,31.7481470,"X-trail; "
35.0151930,31.7481140,"X-trail; "
35.0151620,31.7480800,"X-trail; "
35.0151290,31.7480520,"X-trail; "
35.0151010,31.7480280,"X-trail; "
35.0150610,31.7480050,"X-trail; "
35.0150290,31.7479810,"X-trail; "
35.0149870,31.7479520,"X-trail; "
35.0149690,31.7479260,"X-trail; "
35.0149370,31.7479060,"X-trail; "
35.0148980,31.7478860,"X-trail; "
35.0148600,31.7478680,"X-trail; "
35.0148200,31.7478580,"X-trail; "
35.0147780,31.7478450,"X-trail; "
35.0147400,31.7478350,"X-trail; "
35.0147000,31.7478240,"X-trail; "
35.0146610,31.7478140,"X-trail; "
35.0146220,31.7478060,"X-trail; "
35.0145830,31.7477990,"X-trail; "
35.0145450,31.7477950,"X-trail; "
35.0145090,31.7477930,"X-trail; "
35.0144740,31.7477920,"X-trail; "
35.0144390,31.7477880,"X-trail; "
35.0144020,31.7477820,"X-trail; "
35.0143650,31.7477750,"X-trail; "
35.0143240,31.7477730,"X-trail; "
35.0142810,31.7477730,"X-trail; "
35.0142400,31.7477730,"X-trail; "
35.0141990,31.7477720,"X-trail; "
35.0141580,31.7477710,"X-trail; "
35.0141160,31.7477730,"X-trail; "
35.0140730,31.7477760,"X-trail; "
35.0140290,31.7477770,"X-trail; "
35.0139890,31.7477780,"X-trail; "
35.0139420,31.7477680,"X-trail; "
35.0139000,31.7477620,"X-trail; "
35.0138560,31.7477550,"X-trail; "
35.0138140,31.7477480,"X-trail; "
35.0137690,31.7477360,"X-trail; "
35.0137250,31.7477260,"X-trail; "
35.0136820,31.7477170,"X-trail; "
35.0136400,31.7477090,"X-trail; "
35.0135990,31.7476980,"X-trail; "
35.0135590,31.7476840,"X-trail; "
35.0135220,31.7476690,"X-trail; "
35.0134840,31.7476490,"X-trail; "
35.0134500,31.7476280,"X-trail; "
35.0134160,31.7476090,"X-trail; "
35.0133820,31.7475810,"X-trail; "
35.0133470,31.7475580,"X-trail; "
35.0133130,31.7475360,"X-trail; "
35.0132740,31.7475030,"X-trail; "
35.0132430,31.7474780,"X-trail; "
35.0132030,31.7474370,"X-trail; "
35.0131720,31.7474000,"X-trail; "
35.0131310,31.7473180,"X-trail; "
35.0131090,31.7472710,"X-trail; "
35.0130860,31.7472220,"X-trail; "
35.0130640,31.7471460,"X-trail; "
35.0130570,31.7470920,"X-trail; "
35.0130600,31.7470380,"X-trail; "
35.0130690,31.7469840,"X-trail; "
35.0130750,31.7469230,"X-trail; "
35.0130760,31.7468700,"X-trail; "
35.0130710,31.7468150,"X-trail; "
35.0130860,31.7467460,"X-trail; "
35.0131150,31.7466750,"X-trail; "
35.0131300,31.7466430,"X-trail; "
35.0131480,31.7465970,"X-trail; "
35.0131740,31.7465480,"X-trail; "
35.0132050,31.7464970,"X-trail; "
35.0132370,31.7464470,"X-trail; "
35.0132530,31.7464180,"X-trail; "
35.0132990,31.7463600,"X-trail; "
35.0133320,31.7463270,"X-trail; "
35.0133820,31.7462890,"X-trail; "
35.0134280,31.7462600,"X-trail; "
35.0134730,31.7462320,"X-trail; "
35.0135490,31.7461910,"X-trail; "
35.0135920,31.7461760,"X-trail; "
35.0136310,31.7461620,"X-trail; "
35.0136720,31.7461490,"X-trail; "
35.0137090,31.7461390,"X-trail; "
35.0137450,31.7461280,"X-trail; "
35.0137810,31.7461140,"X-trail; "
35.0138160,31.7460990,"X-trail; "
35.0138500,31.7460840,"X-trail; "
35.0138860,31.7460720,"X-trail; "
35.0139240,31.7460620,"X-trail; "
35.0139630,31.7460500,"X-trail; "
35.0140000,31.7460330,"X-trail; "
35.0140380,31.7460150,"X-trail; "
35.0140770,31.7460020,"X-trail; "
35.0141170,31.7459930,"X-trail; "
35.0141560,31.7459840,"X-trail; "
35.0141970,31.7459750,"X-trail; "
35.0142380,31.7459650,"X-trail; "
35.0142790,31.7459560,"X-trail; "
35.0143170,31.7459460,"X-trail; "
35.0143540,31.7459330,"X-trail; "
35.0143850,31.7459170,"X-trail; "
35.0144140,31.7459010,"X-trail; "
35.0144510,31.7458820,"X-trail; "
35.0145030,31.7458620,"X-trail; "
35.0145340,31.7458530,"X-trail; "
35.0145650,31.7458440,"X-trail; "
35.0145950,31.7458340,"X-trail; "
35.0146230,31.7458180,"X-trail; "
35.0146510,31.7458010,"X-trail; "
35.0146840,31.7457870,"X-trail; "
35.0147180,31.7457760,"X-trail; "
35.0147530,31.7457660,"X-trail; "
35.0147870,31.7457540,"X-trail; "
35.0148200,31.7457390,"X-trail; "
35.0148520,31.7457210,"X-trail; "
35.0148820,31.7457040,"X-trail; "
35.0149130,31.7456860,"X-trail; "
35.0149430,31.7456670,"X-trail; "
35.0149740,31.7456490,"X-trail; "
35.0150050,31.7456320,"X-trail; "
35.0150340,31.7456110,"X-trail; "
35.0150620,31.7455910,"X-trail; "
35.0150890,31.7455700,"X-trail; "
35.0151160,31.7455510,"X-trail; "
35.0151400,31.7455290,"X-trail; "
35.0151650,31.7455060,"X-trail; "
35.0151880,31.7454830,"X-trail; "
35.0152110,31.7454600,"X-trail; "
35.0152340,31.7454380,"X-trail; "
35.0152560,31.7454160,"X-trail; "
35.0152780,31.7453930,"X-trail; "
35.0152970,31.7453690,"X-trail; "
35.0153140,31.7453430,"X-trail; "
35.0153290,31.7453140,"X-trail; "
35.0153440,31.7452840,"X-trail; "
35.0153620,31.7452550,"X-trail; "
35.0153840,31.7452300,"X-trail; "
35.0154100,31.7452060,"X-trail; "
35.0154340,31.7451820,"X-trail; "
35.0154540,31.7451570,"X-trail; "
35.0154710,31.7451290,"X-trail; "
35.0154850,31.7451000,"X-trail; "
35.0154970,31.7450720,"X-trail; "
35.0155080,31.7450440,"X-trail; "
35.0155190,31.7450160,"X-trail; "
35.0155300,31.7449880,"X-trail; "
35.0155400,31.7449620,"X-trail; "
35.0155500,31.7449330,"X-trail; "
35.0155590,31.7449040,"X-trail; "
35.0155690,31.7448740,"X-trail; "
35.0155800,31.7448220,"X-trail; "
35.0156000,31.7447730,"X-trail; "
35.0156200,31.7447230,"X-trail; "
35.0156460,31.7446760,"X-trail; "
35.0156680,31.7446250,"X-trail; "
35.0156780,31.7445980,"X-trail; "
35.0156880,31.7445710,"X-trail; "
35.0157000,31.7445450,"X-trail; "
35.0157140,31.7445200,"X-trail; "
35.0157250,31.7444940,"X-trail; "
35.0157420,31.7444430,"X-trail; "
35.0157520,31.7443930,"X-trail; "
35.0157680,31.7443440,"X-trail; "
35.0157890,31.7442960,"X-trail; "
35.0158190,31.7442520,"X-trail; "
35.0158420,31.7442030,"X-trail; "
35.0158630,31.7441520,"X-trail; "
35.0158860,31.7441070,"X-trail; "
35.0159070,31.7440650,"X-trail; "
35.0159370,31.7440170,"X-trail; "
35.0159510,31.7439910,"X-trail; "
35.0159650,31.7439660,"X-trail; "
35.0159780,31.7439400,"X-trail; "
35.0159910,31.7439140,"X-trail; "
35.0160040,31.7438870,"X-trail; "
35.0160170,31.7438620,"X-trail; "
35.0160400,31.7438150,"X-trail; "
35.0160600,31.7437670,"X-trail; "
35.0160860,31.7437230,"X-trail; "
35.0161170,31.7436830,"X-trail; "
35.0161620,31.7436490,"X-trail; "
35.0162140,31.7436230,"X-trail; "
35.0162600,31.7435960,"X-trail; "
35.0163050,31.7435680,"X-trail; "
35.0163490,31.7435380,"X-trail; "
35.0163940,31.7435050,"X-trail; "
35.0164410,31.7434720,"X-trail; "
35.0164690,31.7434570,"X-trail; "
35.0164990,31.7434430,"X-trail; "
35.0165280,31.7434260,"X-trail; "
35.0165560,31.7434060,"X-trail; "
35.0165830,31.7433840,"X-trail; "
35.0166110,31.7433610,"X-trail; "
35.0166390,31.7433390,"X-trail; "
35.0166680,31.7433170,"X-trail; "
35.0166980,31.7432960,"X-trail; "
35.0167280,31.7432760,"X-trail; "
35.0167590,31.7432590,"X-trail; "
35.0167910,31.7432430,"X-trail; "
35.0168230,31.7432280,"X-trail; "
35.0168560,31.7432130,"X-trail; "
35.0168870,31.7431970,"X-trail; "
35.0169180,31.7431810,"X-trail; "
35.0169480,31.7431640,"X-trail; "
35.0169800,31.7431490,"X-trail; "
35.0170150,31.7431350,"X-trail; "
35.0170480,31.7431220,"X-trail; "
35.0170810,31.7431080,"X-trail; "
35.0171140,31.7430930,"X-trail; "
35.0171480,31.7430790,"X-trail; "
35.0171810,31.7430670,"X-trail; "
35.0172160,31.7430560,"X-trail; "
35.0172510,31.7430460,"X-trail; "
35.0172900,31.7430350,"X-trail; "
35.0173280,31.7430220,"X-trail; "
35.0173630,31.7430070,"X-trail; "
35.0173980,31.7429900,"X-trail; "
35.0174310,31.7429720,"X-trail; "
35.0174650,31.7429560,"X-trail; "
35.0175000,31.7429420,"X-trail; "
35.0175350,31.7429290,"X-trail; "
35.0175710,31.7429170,"X-trail; "
35.0176050,31.7429070,"X-trail; "
35.0176400,31.7428970,"X-trail; "
35.0176750,31.7428860,"X-trail; "
35.0177090,31.7428770,"X-trail; "
35.0177440,31.7428700,"X-trail; "
35.0177790,31.7428620,"X-trail; "
35.0178120,31.7428490,"X-trail; "
35.0178430,31.7428330,"X-trail; "
35.0178740,31.7428190,"X-trail; "
35.0179070,31.7428080,"X-trail; "
35.0179410,31.7427990,"X-trail; "
35.0179750,31.7427910,"X-trail; "
35.0180080,31.7427810,"X-trail; "
35.0180420,31.7427710,"X-trail; "
35.0180760,31.7427600,"X-trail; "
35.0181090,31.7427470,"X-trail; "
35.0181410,31.7427320,"X-trail; "
35.0181730,31.7427160,"X-trail; "
35.0182040,31.7426990,"X-trail; "
35.0182370,31.7426830,"X-trail; "
35.0182700,31.7426660,"X-trail; "
35.0183020,31.7426490,"X-trail; "
35.0183340,31.7426330,"X-trail; "
35.0183670,31.7426150,"X-trail; "
35.0183990,31.7425980,"X-trail; "
35.0184320,31.7425810,"X-trail; "
35.0184670,31.7425660,"X-trail; "
35.0184990,31.7425510,"X-trail; "
35.0185300,31.7425370,"X-trail; "
35.0185630,31.7425250,"X-trail; "
35.0185950,31.7425140,"X-trail; "
35.0186260,31.7425000,"X-trail; "
35.0186570,31.7424860,"X-trail; "
35.0186890,31.7424720,"X-trail; "
35.0187190,31.7424580,"X-trail; "
35.0187490,31.7424440,"X-trail; "
35.0187780,31.7424320,"X-trail; "
35.0188070,31.7424210,"X-trail; "
35.0188380,31.7424130,"X-trail; "
35.0188700,31.7424060,"X-trail; "
35.0189020,31.7424010,"X-trail; "
35.0189340,31.7423980,"X-trail; "
35.0189650,31.7423930,"X-trail; "
35.0189980,31.7423890,"X-trail; "
35.0190580,31.7423770,"X-trail; "
35.0191170,31.7423600,"X-trail; "
35.0191750,31.7423410,"X-trail; "
35.0192290,31.7423200,"X-trail; "
35.0192880,31.7423020,"X-trail; "
35.0193430,31.7422760,"X-trail; "
35.0193950,31.7422450,"X-trail; "
35.0194250,31.7422330,"X-trail; "
35.0194550,31.7422240,"X-trail; "
35.0195100,31.7422090,"X-trail; "
35.0195630,31.7421900,"X-trail; "
35.0196190,31.7421750,"X-trail; "
35.0196760,31.7421680,"X-trail; "
35.0197320,31.7421540,"X-trail; "
35.0197870,31.7421340,"X-trail; "
35.0198410,31.7421210,"X-trail; "
35.0198990,31.7421120,"X-trail; "
35.0199570,31.7420970,"X-trail; "
35.0200160,31.7420800,"X-trail; "
35.0200480,31.7420760,"X-trail; "
35.0201080,31.7420680,"X-trail; "
35.0201710,31.7420640,"X-trail; "
35.0202030,31.7420630,"X-trail; "
35.0202650,31.7420670,"X-trail; "
35.0203230,31.7420730,"X-trail; "
35.0203810,31.7420780,"X-trail; "
35.0204430,31.7420810,"X-trail; "
35.0204750,31.7420860,"X-trail; "
35.0205050,31.7420930,"X-trail; "
35.0205660,31.7421040,"X-trail; "
35.0206270,31.7421100,"X-trail; "
35.0206880,31.7421180,"X-trail; "
35.0207510,31.7421120,"X-trail; "
35.0207840,31.7421090,"X-trail; "
35.0208160,31.7421060,"X-trail; "
35.0208480,31.7421060,"X-trail; "
35.0208800,31.7421070,"X-trail; "
35.0209130,31.7421070,"X-trail; "
35.0209450,31.7421060,"X-trail; "
35.0210070,31.7421080,"X-trail; "
35.0210390,31.7421090,"X-trail; "
35.0211020,31.7421100,"X-trail; "
35.0211350,31.7421130,"X-trail; "
35.0211660,31.7421140,"X-trail; "
35.0211980,31.7421130,"X-trail; "
35.0212300,31.7421110,"X-trail; "
35.0212920,31.7421110,"X-trail; "
35.0213520,31.7421160,"X-trail; "
35.0214110,31.7421190,"X-trail; "
35.0214690,31.7421200,"X-trail; "
35.0215230,31.7421330,"X-trail; "
35.0215730,31.7421560,"X-trail; "
35.0216290,31.7421700,"X-trail; "
35.0216890,31.7421730,"X-trail; "
35.0217510,31.7421760,"X-trail; "
35.0217830,31.7421770,"X-trail; "
35.0218160,31.7421760,"X-trail; "
35.0218480,31.7421770,"X-trail; "
35.0218810,31.7421780,"X-trail; "
35.0219120,31.7421820,"X-trail; "
35.0219440,31.7421860,"X-trail; "
35.0219770,31.7421880,"X-trail; "
35.0220110,31.7421910,"X-trail; "
35.0220460,31.7421930,"X-trail; "
