Order,Latitude,Longitude,Elevation,Date Created,Distance from Start,Distance to Next,Bearing
324,31.7577700,034.9950690,711.942,13/6/2015 08:29:26,1.722,0.004,144.66
325,31.7577230,034.9951080,711.942,13/6/2015 08:29:27,1.726,0.004,144.78
326,31.7576770,034.9951460,711.942,13/6/2015 08:29:28,1.730,0.004,145.36
327,31.7576300,034.9951840,711.942,13/6/2015 08:29:29,1.734,0.004,144.66
328,31.7575830,034.9952230,713.780,13/6/2015 08:29:30,1.738,0.004,144.78
329,31.7575370,034.9952610,715.223,13/6/2015 08:29:31,1.742,0.004,143.39
330,31.7574910,034.9953010,715.223,13/6/2015 08:29:32,1.746,0.004,142.78
331,31.7574460,034.9953410,715.223,13/6/2015 08:29:33,1.750,0.004,143.58
332,31.7574020,034.9953790,715.223,13/6/2015 08:29:34,1.754,0.004,143.39
333,31.7573560,034.9954190,715.223,13/6/2015 08:29:35,1.757,0.004,143.98
334,31.7573090,034.9954590,715.223,13/6/2015 08:29:36,1.761,0.004,143.98
335,31.7572620,034.9954990,715.223,13/6/2015 08:29:37,1.765,0.004,144.19
336,31.7572170,034.9955370,715.223,13/6/2015 08:29:38,1.769,0.004,142.86
337,31.7571730,034.9955760,715.223,13/6/2015 08:29:39,1.773,0.004,144.19
338,31.7571280,034.9956140,717.024,13/6/2015 08:29:40,1.777,0.004,146.39
339,31.7570830,034.9956490,718.504,13/6/2015 08:29:41,1.781,0.004,147.35
340,31.7570390,034.9956820,718.504,13/6/2015 08:29:42,1.784,0.003,146.13
341,31.7569970,034.9957150,718.504,13/6/2015 08:29:43,1.788,0.003,143.22
342,31.7569570,034.9957500,718.504,13/6/2015 08:29:44,1.791,0.003,143.32
343,31.7569180,034.9957840,718.504,13/6/2015 08:29:45,1.795,0.003,142.52
344,31.7568790,034.9958190,718.504,13/6/2015 08:29:46,1.798,0.003,141.93
345,31.7568430,034.9958520,718.504,13/6/2015 08:29:47,1.801,0.003,141.93
346,31.7568070,034.9958850,718.504,13/6/2015 08:29:48,1.804,0.003,141.93
347,31.7567710,034.9959180,718.504,13/6/2015 08:29:49,1.807,0.003,139.49
348,31.7567350,034.9959540,720.341,13/6/2015 08:29:50,1.811,0.003,137.15
349,31.7567000,034.9959920,721.785,13/6/2015 08:29:51,1.814,0.003,137.08
350,31.7566660,034.9960290,721.785,13/6/2015 08:29:52,1.817,0.003,133.84
351,31.7566340,034.9960680,721.785,13/6/2015 08:29:53,1.820,0.003,134.00
352,31.7566010,034.9961080,721.785,13/6/2015 08:29:54,1.824,0.003,134.72
353,31.7565680,034.9961470,721.785,13/6/2015 08:29:55,1.827,0.003,133.12
354,31.7565360,034.9961870,721.785,13/6/2015 08:29:56,1.830,0.003,132.93
355,31.7565050,034.9962260,721.785,13/6/2015 08:29:57,1.833,0.003,133.84
356,31.7564730,034.9962650,721.785,13/6/2015 08:29:58,1.836,0.003,132.93
357,31.7564420,034.9963040,721.785,13/6/2015 08:29:59,1.839,0.003,132.31
358,31.7564140,034.9963400,725.459,13/6/2015 08:30:00,1.842,0.003,128.69
359,31.7563880,034.9963780,728.346,13/6/2015 08:30:01,1.845,0.003,126.47
360,31.7563640,034.9964160,728.346,13/6/2015 08:30:02,1.848,0.003,127.96
361,31.7563400,034.9964520,728.346,13/6/2015 08:30:03,1.851,0.003,125.31
362,31.7563170,034.9964900,728.346,13/6/2015 08:30:04,1.853,0.003,126.47
363,31.7562930,034.9965280,728.346,13/6/2015 08:30:05,1.856,0.003,127.96
364,31.7562690,034.9965640,728.346,13/6/2015 08:30:06,1.859,0.003,124.12
365,31.7562470,034.9966020,728.346,13/6/2015 08:30:07,1.862,0.003,124.12
366,31.7562250,034.9966400,728.346,13/6/2015 08:30:08,1.864,0.003,121.57
367,31.7562040,034.9966800,728.346,13/6/2015 08:30:09,1.867,0.003,121.57
368,31.7561830,034.9967200,732.021,13/6/2015 08:30:10,1.870,0.003,120.34
369,31.7561630,034.9967600,734.908,13/6/2015 08:30:11,1.873,0.003,121.57
370,31.7561420,034.9968000,734.908,13/6/2015 08:30:12,1.875,0.003,121.57
371,31.7561210,034.9968400,734.908,13/6/2015 08:30:13,1.878,0.003,122.89
372,31.7561000,034.9968780,734.908,13/6/2015 08:30:14,1.881,0.003,120.34
373,31.7560800,034.9969180,734.908,13/6/2015 08:30:15,1.883,0.003,116.45
374,31.7560630,034.9969580,734.908,13/6/2015 08:30:16,1.886,0.003,117.77
375,31.7560450,034.9969980,734.908,13/6/2015 08:30:17,1.889,0.003,116.45
376,31.7560280,034.9970380,734.908,13/6/2015 08:30:18,1.891,0.003,115.09
377,31.7560120,034.9970780,734.908,13/6/2015 08:30:19,1.894,0.003,115.09
378,31.7559960,034.9971180,736.745,13/6/2015 08:30:20,1.897,0.003,112.28
379,31.7559820,034.9971580,738.189,13/6/2015 08:30:21,1.899,0.003,111.31
380,31.7559680,034.9972000,738.189,13/6/2015 08:30:22,1.902,0.003,113.70
381,31.7559530,034.9972400,738.189,13/6/2015 08:30:23,1.904,0.003,109.91
382,31.7559400,034.9972820,738.189,13/6/2015 08:30:24,1.907,0.003,112.68
383,31.7559250,034.9973240,738.189,13/6/2015 08:30:25,1.910,0.003,113.70
384,31.7559100,034.9973640,738.189,13/6/2015 08:30:26,1.912,0.003,112.68
385,31.7558950,034.9974060,738.189,13/6/2015 08:30:27,1.915,0.003,111.31
386,31.7558810,034.9974480,738.189,13/6/2015 08:30:28,1.918,0.003,111.31
387,31.7558670,034.9974900,738.189,13/6/2015 08:30:29,1.920,0.003,109.07
388,31.7558540,034.9975340,741.864,13/6/2015 08:30:30,1.923,0.003,109.91
389,31.7558410,034.9975760,744.751,13/6/2015 08:30:31,1.926,0.003,111.31
390,31.7558270,034.9976180,744.751,13/6/2015 08:30:32,1.928,0.003,110.86
391,31.7558130,034.9976610,744.751,13/6/2015 08:30:33,1.931,0.003,109.49
392,31.7558000,034.9977040,744.751,13/6/2015 08:30:34,1.934,0.003,111.31
393,31.7557860,034.9977460,744.751,13/6/2015 08:30:35,1.936,0.003,111.31
394,31.7557720,034.9977880,744.751,13/6/2015 08:30:36,1.939,0.003,112.28
395,31.7557580,034.9978280,744.751,13/6/2015 08:30:37,1.942,0.003,110.83
396,31.7557450,034.9978680,744.751,13/6/2015 08:30:38,1.944,0.002,109.35
397,31.7557330,034.9979080,744.751,13/6/2015 08:30:39,1.947,0.002,107.84
398,31.7557220,034.9979480,748.425,13/6/2015 08:30:40,1.949,0.003,108.91
399,31.7557100,034.9979890,751.312,13/6/2015 08:30:41,1.952,0.002,109.80
400,31.7556980,034.9980280,751.312,13/6/2015 08:30:42,1.954,0.003,110.83
401,31.7556850,034.9980680,751.312,13/6/2015 08:30:43,1.957,0.002,109.35
402,31.7556730,034.9981080,751.312,13/6/2015 08:30:44,1.959,0.002,111.82
403,31.7556600,034.9981460,751.312,13/6/2015 08:30:45,1.961,0.003,110.83
404,31.7556470,034.9981860,751.312,13/6/2015 08:30:46,1.964,0.002,108.27
405,31.7556360,034.9982250,751.312,13/6/2015 08:30:47,1.966,0.003,110.36
406,31.7556230,034.9982660,751.312,13/6/2015 08:30:48,1.969,0.003,109.91
407,31.7556100,034.9983080,751.312,13/6/2015 08:30:49,1.972,0.003,112.28
408,31.7555960,034.9983480,753.150,13/6/2015 08:30:50,1.974,0.003,111.31
409,31.7555820,034.9983900,754.593,13/6/2015 08:30:51,1.977,0.003,112.68
410,31.7555670,034.9984320,754.593,13/6/2015 08:30:52,1.979,0.003,113.70
411,31.7555520,034.9984720,754.593,13/6/2015 08:30:53,1.982,0.003,112.68
412,31.7555370,034.9985140,754.593,13/6/2015 08:30:54,1.985,0.003,112.68
413,31.7555220,034.9985560,754.593,13/6/2015 08:30:55,1.987,0.003,112.68
414,31.7555070,034.9985980,754.593,13/6/2015 08:30:56,1.990,0.003,113.70
415,31.7554920,034.9986380,754.593,13/6/2015 08:30:57,1.993,0.003,115.09
416,31.7554760,034.9986780,754.593,13/6/2015 08:30:58,1.995,0.003,114.55
417,31.7554600,034.9987190,754.593,13/6/2015 08:30:59,1.998,0.003,115.09
418,31.7554440,034.9987590,758.268,13/6/2015 08:31:00,2.000,0.003,114.55
419,31.7554280,034.9988000,761.155,13/6/2015 08:31:01,2.003,0.003,119.07
420,31.7554090,034.9988400,761.155,13/6/2015 08:31:02,2.006,0.003,120.97
421,31.7553890,034.9988790,761.155,13/6/2015 08:31:03,2.009,0.003,121.63
422,31.7553690,034.9989170,761.155,13/6/2015 08:31:04,2.011,0.003,121.63
423,31.7553490,034.9989550,761.155,13/6/2015 08:31:05,2.014,0.003,121.01
424,31.7553300,034.9989920,761.155,13/6/2015 08:31:06,2.016,0.003,123.59
425,31.7553090,034.9990290,761.155,13/6/2015 08:31:07,2.019,0.003,126.34
426,31.7552870,034.9990640,761.155,13/6/2015 08:31:08,2.021,0.003,125.57
427,31.7552650,034.9991000,761.155,13/6/2015 08:31:09,2.024,0.003,124.12
428,31.7552430,034.9991380,762.992,13/6/2015 08:31:10,2.027,0.003,124.12
429,31.7552210,034.9991760,764.436,13/6/2015 08:31:11,2.029,0.003,125.31
430,31.7551980,034.9992140,764.436,13/6/2015 08:31:12,2.032,0.003,127.96
431,31.7551740,034.9992500,764.436,13/6/2015 08:31:13,2.035,0.003,127.96
432,31.7551500,034.9992860,764.436,13/6/2015 08:31:14,2.038,0.003,125.57
433,31.7551280,034.9993220,764.436,13/6/2015 08:31:15,2.040,0.003,125.57
434,31.7551060,034.9993580,764.436,13/6/2015 08:31:16,2.043,0.003,126.04
435,31.7550830,034.9993950,764.436,13/6/2015 08:31:17,2.046,0.003,128.75
436,31.7550590,034.9994300,764.436,13/6/2015 08:31:18,2.048,0.003,130.71
437,31.7550340,034.9994640,764.436,13/6/2015 08:31:19,2.051,0.003,131.83
438,31.7550080,034.9994980,768.176,13/6/2015 08:31:20,2.053,0.003,133.76
439,31.7549810,034.9995310,770.997,13/6/2015 08:31:21,2.056,0.003,137.59
440,31.7549520,034.9995620,770.997,13/6/2015 08:31:22,2.059,0.003,135.68
441,31.7549240,034.9995940,770.997,13/6/2015 08:31:23,2.062,0.003,137.59
442,31.7548950,034.9996250,770.997,13/6/2015 08:31:24,2.064,0.003,138.53
443,31.7548660,034.9996550,770.997,13/6/2015 08:31:25,2.067,0.003,137.53
444,31.7548380,034.9996850,770.997,13/6/2015 08:31:26,2.070,0.003,140.44
445,31.7548080,034.9997140,770.997,13/6/2015 08:31:27,2.072,0.003,141.43
446,31.7547780,034.9997420,770.997,13/6/2015 08:31:28,2.075,0.003,142.44
447,31.7547480,034.9997690,770.997,13/6/2015 08:31:29,2.077,0.003,141.36
448,31.7547170,034.9997980,774.672,13/6/2015 08:31:30,2.080,0.003,142.34
449,31.7546860,034.9998260,777.559,13/6/2015 08:31:31,2.083,0.003,143.22
450,31.7546540,034.9998540,777.559,13/6/2015 08:31:32,2.086,0.003,144.21
451,31.7546220,034.9998810,777.559,13/6/2015 08:31:33,2.088,0.003,147.08
452,31.7545890,034.9999060,777.559,13/6/2015 08:31:34,2.091,0.003,147.86
453,31.7545550,034.9999310,777.559,13/6/2015 08:31:35,2.094,0.003,149.63
454,31.7545200,034.9999550,777.559,13/6/2015 08:31:36,2.097,0.003,147.86
455,31.7544860,034.9999800,777.559,13/6/2015 08:31:37,2.099,0.003,149.63
456,31.7544510,035.0000040,777.559,13/6/2015 08:31:38,2.102,0.003,150.69
457,31.7544160,035.0000270,777.559,13/6/2015 08:31:39,2.105,0.003,149.32
458,31.7543800,035.0000520,777.559,13/6/2015 08:31:40,2.108,0.003,151.00
459,31.7543430,035.0000760,777.559,13/6/2015 08:31:41,2.111,0.003,152.65
460,31.7543050,035.0000990,777.559,13/6/2015 08:31:42,2.114,0.003,155.29
461,31.7542660,035.0001200,777.559,13/6/2015 08:31:43,2.117,0.003,157.37
462,31.7542250,035.0001400,777.559,13/6/2015 08:31:44,2.120,0.003,161.56
463,31.7541840,035.0001560,777.559,13/6/2015 08:31:45,2.123,0.003,159.44
464,31.7541430,035.0001740,777.559,13/6/2015 08:31:46,2.126,0.003,160.49
465,31.7541020,035.0001910,777.559,13/6/2015 08:31:47,2.129,0.003,161.56
466,31.7540610,035.0002070,777.559,13/6/2015 08:31:48,2.132,0.003,159.89
467,31.7540190,035.0002250,777.559,13/6/2015 08:31:49,2.135,0.003,158.87
468,31.7539770,035.0002440,779.396,13/6/2015 08:31:50,2.138,0.003,160.92
469,31.7539350,035.0002610,780.840,13/6/2015 08:31:51,2.141,0.003,162.36
470,31.7538920,035.0002770,780.840,13/6/2015 08:31:52,2.144,0.003,163.40
471,31.7538490,035.0002920,780.840,13/6/2015 08:31:53,2.147,0.003,164.79
472,31.7538050,035.0003060,780.840,13/6/2015 08:31:54,2.150,0.003,164.79
473,31.7537610,035.0003200,780.840,13/6/2015 08:31:55,2.153,0.003,166.13
474,31.7537160,035.0003330,780.840,13/6/2015 08:31:56,2.157,0.003,167.16
475,31.7536710,035.0003450,780.840,13/6/2015 08:31:57,2.160,0.003,167.69
476,31.7536240,035.0003570,780.840,13/6/2015 08:31:58,2.163,0.003,167.94
477,31.7535760,035.0003690,780.840,13/6/2015 08:31:59,2.167,0.003,168.92
478,31.7535280,035.0003800,780.840,13/6/2015 08:32:00,2.170,0.003,169.14
479,31.7534790,035.0003910,780.840,13/6/2015 08:32:01,2.173,0.004,169.35
480,31.7534290,035.0004020,780.840,13/6/2015 08:32:02,2.177,0.004,170.49
481,31.7533780,035.0004120,780.840,13/6/2015 08:32:03,2.180,0.004,170.67
482,31.7533260,035.0004220,780.840,13/6/2015 08:32:04,2.184,0.004,170.67
483,31.7532740,035.0004320,780.840,13/6/2015 08:32:05,2.188,0.004,170.67
484,31.7532220,035.0004420,780.840,13/6/2015 08:32:06,2.191,0.004,169.75
485,31.7531700,035.0004530,780.840,13/6/2015 08:32:07,2.195,0.004,170.84
486,31.7531170,035.0004630,780.840,13/6/2015 08:32:08,2.199,0.004,170.67
487,31.7530650,035.0004730,780.840,13/6/2015 08:32:09,2.202,0.004,171.89
488,31.7530110,035.0004820,780.840,13/6/2015 08:32:10,2.206,0.004,171.17
489,31.7529560,035.0004920,780.840,13/6/2015 08:32:11,2.210,0.004,171.17
490,31.7529010,035.0005020,780.840,13/6/2015 08:32:12,2.214,0.004,171.32
491,31.7528450,035.0005120,780.840,13/6/2015 08:32:13,2.218,0.004,170.64
492,31.7527880,035.0005230,780.840,13/6/2015 08:32:14,2.222,0.004,168.97
493,31.7527310,035.0005360,780.840,13/6/2015 08:32:15,2.226,0.004,169.16
494,31.7526730,035.0005490,780.840,13/6/2015 08:32:16,2.230,0.004,170.14
495,31.7526140,035.0005610,780.840,13/6/2015 08:32:17,2.234,0.004,171.89
496,31.7525540,035.0005710,780.840,13/6/2015 08:32:18,2.238,0.004,172.81
497,31.7524930,035.0005800,780.840,13/6/2015 08:32:19,2.242,0.004,172.03
498,31.7524320,035.0005900,780.840,13/6/2015 08:32:20,2.246,0.004,173.04
499,31.7523690,035.0005990,780.840,13/6/2015 08:32:21,2.251,0.004,176.18
500,31.7523050,035.0006040,780.840,13/6/2015 08:32:22,2.255,0.004,183.01
501,31.7522400,035.0006000,780.840,13/6/2015 08:32:23,2.260,0.004,189.85
502,31.7521760,035.0005870,780.840,13/6/2015 08:32:24,2.264,0.004,191.32
503,31.7521120,035.0005720,780.840,13/6/2015 08:32:25,2.269,0.005,186.65
504,31.7520460,035.0005630,780.840,13/6/2015 08:32:26,2.273,0.005,176.30
505,31.7519800,035.0005680,780.840,13/6/2015 08:32:27,2.278,0.005,161.97
506,31.7519170,035.0005920,780.840,13/6/2015 08:32:28,2.282,0.005,151.58
507,31.7518570,035.0006300,780.840,13/6/2015 08:32:29,2.287,0.005,147.65
508,31.7517990,035.0006730,780.840,13/6/2015 08:32:30,2.292,0.005,151.13
509,31.7517370,035.0007130,780.840,13/6/2015 08:32:31,2.297,0.005,157.80
510,31.7516700,035.0007450,780.840,13/6/2015 08:32:32,2.302,0.005,161.51
511,31.7516010,035.0007720,780.840,13/6/2015 08:32:33,2.307,0.005,164.10
512,31.7515290,035.0007960,780.840,13/6/2015 08:32:34,2.312,0.005,164.93
513,31.7514560,035.0008190,780.840,13/6/2015 08:32:35,2.317,0.005,163.69
514,31.7513830,035.0008440,780.840,13/6/2015 08:32:36,2.322,0.005,163.29
515,31.7513090,035.0008700,780.840,13/6/2015 08:32:37,2.328,0.005,163.29
516,31.7512350,035.0008960,780.840,13/6/2015 08:32:38,2.333,0.005,162.46
517,31.7511620,035.0009230,780.840,13/6/2015 08:32:39,2.338,0.005,161.49
518,31.7510880,035.0009520,779.003,13/6/2015 08:32:40,2.344,0.005,159.20
519,31.7510160,035.0009840,777.559,13/6/2015 08:32:41,2.349,0.005,158.61
520,31.7509440,035.0010170,777.559,13/6/2015 08:32:42,2.354,0.005,154.54
521,31.7508740,035.0010560,777.559,13/6/2015 08:32:43,2.360,0.005,151.62
522,31.7508060,035.0010990,777.559,13/6/2015 08:32:44,2.365,0.005,151.62
523,31.7507380,035.0011420,777.559,13/6/2015 08:32:45,2.370,0.005,150.15
524,31.7506710,035.0011870,777.559,13/6/2015 08:32:46,2.376,0.005,149.77
525,31.7506050,035.0012320,777.559,13/6/2015 08:32:47,2.381,0.005,147.35
526,31.7505410,035.0012800,777.559,13/6/2015 08:32:48,2.386,0.005,145.97
527,31.7504790,035.0013290,777.559,13/6/2015 08:32:49,2.391,0.005,145.53
528,31.7504180,035.0013780,775.722,13/6/2015 08:32:50,2.396,0.005,145.09
529,31.7503580,035.0014270,774.278,13/6/2015 08:32:51,2.401,0.005,143.55
530,31.7502990,035.0014780,774.278,13/6/2015 08:32:52,2.406,0.005,141.57
531,31.7502430,035.0015300,774.278,13/6/2015 08:32:53,2.411,0.005,142.11
532,31.7501870,035.0015810,774.278,13/6/2015 08:32:54,2.416,0.005,142.72
533,31.7501320,035.0016300,774.278,13/6/2015 08:32:55,2.421,0.005,143.78
534,31.7500760,035.0016780,774.278,13/6/2015 08:32:56,2.426,0.005,144.45
535,31.7500210,035.0017240,774.278,13/6/2015 08:32:57,2.430,0.005,143.95
536,31.7499670,035.0017700,774.278,13/6/2015 08:32:58,2.435,0.005,143.44
537,31.7499140,035.0018160,774.278,13/6/2015 08:32:59,2.440,0.004,141.78
538,31.7498630,035.0018630,772.441,13/6/2015 08:33:00,2.444,0.004,140.66
539,31.7498140,035.0019100,770.997,13/6/2015 08:33:01,2.448,0.004,139.49
540,31.7497660,035.0019580,770.997,13/6/2015 08:33:02,2.453,0.004,138.89
541,31.7497190,035.0020060,770.997,13/6/2015 08:33:03,2.457,0.004,139.49
542,31.7496720,035.0020530,770.997,13/6/2015 08:33:04,2.461,0.004,137.65
543,31.7496270,035.0021010,770.997,13/6/2015 08:33:05,2.465,0.004,137.01
544,31.7495830,035.0021490,770.997,13/6/2015 08:33:06,2.470,0.004,138.86
545,31.7495380,035.0021950,770.997,13/6/2015 08:33:07,2.474,0.004,142.71
546,31.7494920,035.0022360,770.997,13/6/2015 08:33:08,2.478,0.004,146.07
547,31.7494450,035.0022730,770.997,13/6/2015 08:33:09,2.482,0.004,142.78
548,31.7494000,035.0023130,772.835,13/6/2015 08:33:10,2.486,0.004,132.49
549,31.7493640,035.0023590,774.278,13/6/2015 08:33:11,2.489,0.003,117.37
550,31.7493410,035.0024110,774.278,13/6/2015 08:33:12,2.493,0.003,98.32
551,31.7493340,035.0024670,774.278,13/6/2015 08:33:13,2.496,0.003,74.01
552,31.7493460,035.0025160,774.278,13/6/2015 08:33:14,2.499,0.003,52.04
553,31.7493720,035.0025550,774.278,13/6/2015 08:33:15,2.502,0.003,39.65
554,31.7494050,035.0025870,774.278,13/6/2015 08:33:16,2.505,0.003,36.09
555,31.7494390,035.0026160,774.278,13/6/2015 08:33:17,2.508,0.003,38.64
556,31.7494700,035.0026450,774.278,13/6/2015 08:33:18,2.510,0.003,40.51
557,31.7495010,035.0026760,774.278,13/6/2015 08:33:19,2.513,0.003,36.90
558,31.7495340,035.0027050,774.278,13/6/2015 08:33:20,2.516,0.003,38.70
559,31.7495660,035.0027350,774.278,13/6/2015 08:33:21,2.519,0.003,34.36
560,31.7496010,035.0027630,774.278,13/6/2015 08:33:22,2.522,0.003,30.31
561,31.7496390,035.0027890,774.278,13/6/2015 08:33:23,2.525,0.003,28.10
562,31.7496790,035.0028140,774.278,13/6/2015 08:33:24,2.528,0.003,24.11
563,31.7497210,035.0028360,774.278,13/6/2015 08:33:25,2.531,0.003,20.38
564,31.7497670,035.0028560,774.278,13/6/2015 08:33:26,2.535,0.003,19.44
565,31.7498130,035.0028750,774.278,13/6/2015 08:33:27,2.538,0.003,17.17
566,31.7498600,035.0028920,774.278,13/6/2015 08:33:28,2.541,0.003,12.77
567,31.7499090,035.0029050,774.278,13/6/2015 08:33:29,2.545,0.003,8.74
568,31.7499590,035.0029140,776.115,13/6/2015 08:33:30,2.548,0.003,8.92
569,31.7500080,035.0029230,777.559,13/6/2015 08:33:31,2.552,0.003,5.85
570,31.7500580,035.0029290,777.559,13/6/2015 08:33:32,2.555,0.003,359.02
571,31.7501080,035.0029280,777.559,13/6/2015 08:33:33,2.559,0.003,356.09
572,31.7501580,035.0029240,777.559,13/6/2015 08:33:34,2.562,0.003,353.18
573,31.7502080,035.0029170,777.559,13/6/2015 08:33:35,2.566,0.004,347.47
574,31.7502580,035.0029040,777.559,13/6/2015 08:33:36,2.569,0.004,343.49
575,31.7503070,035.0028870,777.559,13/6/2015 08:33:37,2.573,0.004,343.22
576,31.7503580,035.0028690,777.559,13/6/2015 08:33:38,2.576,0.004,344.71
577,31.7504080,035.0028530,777.559,13/6/2015 08:33:39,2.580,0.004,344.99
578,31.7504590,035.0028370,781.234,13/6/2015 08:33:40,2.583,0.004,344.71
579,31.7505090,035.0028210,784.121,13/6/2015 08:33:41,2.587,0.004,344.71
580,31.7505590,035.0028050,784.121,13/6/2015 08:33:42,2.591,0.003,343.16
581,31.7506070,035.0027880,784.121,13/6/2015 08:33:43,2.594,0.003,344.10
582,31.7506550,035.0027720,784.121,13/6/2015 08:33:44,2.597,0.004,344.41
583,31.7507040,035.0027560,784.121,13/6/2015 08:33:45,2.601,0.004,342.57
584,31.7507530,035.0027380,784.121,13/6/2015 08:33:46,2.605,0.003,343.16
585,31.7508010,035.0027210,784.121,13/6/2015 08:33:47,2.608,0.003,342.23
586,31.7508490,035.0027030,784.121,13/6/2015 08:33:48,2.611,0.003,342.83
587,31.7508960,035.0026860,784.121,13/6/2015 08:33:49,2.615,0.003,345.72
588,31.7509430,035.0026720,785.958,13/6/2015 08:33:50,2.618,0.003,346.01
589,31.7509910,035.0026580,787.402,13/6/2015 08:33:51,2.622,0.003,346.70
590,31.7510380,035.0026450,787.402,13/6/2015 08:33:52,2.625,0.003,347.23
591,31.7510870,035.0026320,787.402,13/6/2015 08:33:53,2.628,0.003,348.69
592,31.7511340,035.0026210,787.402,13/6/2015 08:33:54,2.632,0.003,351.55
593,31.7511800,035.0026130,787.402,13/6/2015 08:33:55,2.635,0.003,354.81
594,31.7512270,035.0026080,787.402,13/6/2015 08:33:56,2.638,0.003,1.09
595,31.7512720,035.0026090,787.402,13/6/2015 08:33:57,2.641,0.003,6.50
596,31.7513170,035.0026150,787.402,13/6/2015 08:33:58,2.644,0.003,6.50
597,31.7513620,035.0026210,787.402,13/6/2015 08:33:59,2.647,0.003,13.12
598,31.7514060,035.0026330,789.239,13/6/2015 08:34:00,2.651,0.003,18.03
599,31.7514480,035.0026490,790.682,13/6/2015 08:34:01,2.654,0.003,18.27
600,31.7514920,035.0026660,790.682,13/6/2015 08:34:02,2.657,0.003,22.09
601,31.7515320,035.0026850,790.682,13/6/2015 08:34:03,2.660,0.003,23.13
602,31.7515740,035.0027060,790.682,13/6/2015 08:34:04,2.663,0.003,30.31
603,31.7516120,035.0027320,790.682,13/6/2015 08:34:05,2.666,0.003,32.65
604,31.7516480,035.0027590,790.682,13/6/2015 08:34:06,2.669,0.003,32.65
605,31.7516840,035.0027860,790.682,13/6/2015 08:34:07,2.672,0.003,37.84
606,31.7517170,035.0028160,790.682,13/6/2015 08:34:08,2.675,0.003,36.22
607,31.7517520,035.0028460,790.682,13/6/2015 08:34:09,2.678,0.003,38.70
608,31.7517840,035.0028760,794.328,13/6/2015 08:34:10,2.681,0.003,39.62
609,31.7518160,035.0029070,797.244,13/6/2015 08:34:11,2.683,0.003,39.64
